253909-0,B马连银小区-HLHF-1,259782-0,B马千秋煤矿农场-HLHF-1,6.14
253892-2,B马电业局-HLHF-3,259772-2,B马红盾宾馆-HLHF-3,6.14
15290-128,A池崔门-HLHF-1,253917-2,B马汽修厂-HLHF-3,6.14
124711-1,B马石门村-HLHF-2,15513-128,A池铁索沟-HLHF-1,6.14
253893-0,B马东海大酒店-HLHF-1,253905-0,B马凯瑞彩钢厂-HLHF-1,6.14
253899-2,B马洪庆公园-HLHF-3,47434-0,A池耿村-HLHF-1,6.14
124898-1,B马310国道煤场-HLHF-2,253919-1,B马千秋村-HLHF-2,6.14
274161-128,B马二十里铺二-HLHF-1,124712-0,B马二十里铺-HLHF-1,6.14
253907-1,B马老局-HLHF-2,253926-1,B马水利局-HLHF-2,6.14
47459-0,A池热能公司-HLHF-1,253901-2,B马华山路-HLHF-3,6.14
253771-0,A池电厂-HLHF-1,253819-1,A池仰韶花园-HLHF-2,6.14
259782-2,B马千秋煤矿农场-HLHF-3,253923-1,B马荣华宾馆-HLHF-2,6.14
124712-0,B马二十里铺-HLHF-1,253935-2,B马银杏公园-HLHF-3,6.14
259627-2,B马煤气化三期-HLHF-3,15486-128,A池义昌煤厂-HLHF-1,6.14
15115-129,B马三十里铺陶瓷城-HLHF-2,253915-2,B马汽车城-HLHF-3,6.14
7400-129,B马二高-HLHF-2,253904-2,B马锦江国际美化塔-HLHF-3,6.14
253910-2,B马梁沟-HLHF-3,259779-1,B马千秋小学-HLHF-2,6.14
124711-2,B马石门村-HLHF-3,7202-128,H霍A池张沟村南-HLHF-1,6.14
15310-128,A池孟东矿-HLHF-1,124711-2,B马石门村-HLHF-3,6.14
253911-0,B马梁沟社区-HLHF-1,259761-0,B马毛沟棚户区-HLHF-1,6.14
253913-1,B马裴村-HLHF-2,253929-1,B马五一宾馆-HLHF-2,6.13
253936-2,B马银杏路-HLHF-3,253921-0,B马千秋路广告牌-HLHF-1,6.13
253792-1,A池林业局-HLHF-2,253934-2,B马义渑快速通道美化塔-HLHF-3,6.13
15115-130,B马三十里铺陶瓷城-HLHF-3,253908-0,B马连银三区-HLHF-1,6.13
253936-0,B马银杏路-HLHF-1,259775-0,B马幸福里-HLHF-1,6.13
15290-128,A池崔门-HLHF-1,253911-2,B马梁沟社区-HLHF-3,6.13
15294-129,A池杜村沟-HLHF-2,259659-2,A池笃忠卫生院-HLHF-3,6.13
253891-1,B马电视台-HLHF-2,253918-0,B马千秋-HLHF-1,6.13
124697-0,A池堡后-HLHF-1,253768-1,A池宾馆-HLHF-2,6.13
253930-129,B马水厂-HLHF-2,253901-2,B马华山路-HLHF-3,6.13
15513-128,A池铁索沟-HLHF-1,124673-1,A池张沟村-HLHF-2,6.13
253908-0,B马连银三区-HLHF-1,253919-0,B马千秋村-HLHF-1,6.13
253907-0,B马老局-HLHF-1,253899-2,B马洪庆公园-HLHF-3,6.13
124711-2,B马石门村-HLHF-3,259655-0,A池仰韶贺滹沱-HLHF-1,6.13
253936-2,B马银杏路-HLHF-3,253906-0,B马狂口-HLHF-1,6.13
253929-1,B马五一宾馆-HLHF-2,259779-2,B马千秋小学-HLHF-3,6.13
253917-0,B马汽修厂-HLHF-1,259779-2,B马千秋小学-HLHF-3,6.13
15472-130,A池苏门南-HLHF-3,253794-0,A池马岭-HLHF-1,6.12
47443-2,A池塔泥-HLHF-3,253786-0,A池交警队-HLHF-1,6.12
253949-1,B马常村-HLHF-2,253915-1,B马汽车城-HLHF-2,6.12
47444-2,A池西阳街-HLHF-3,47446-2,A池仰韶-HLHF-3,6.12
15116-129,B马天禾小区-HLHF-2,253923-1,B马荣华宾馆-HLHF-2,6.12
15115-129,B马三十里铺陶瓷城-HLHF-2,124923-1,B马东苗元-HLHF-2,6.12
47469-2,B马郭庄-HLHF-3,273929-128,B马弯子-HLHF-1,6.12
253935-1,B马银杏公园-HLHF-2,253913-2,B马裴村-HLHF-3,6.12
124924-2,B马香山南街-HLHF-3,253920-2,B马花园头-HLHF-3,6.12
253893-2,B马东海大酒店-HLHF-3,253905-0,B马凯瑞彩钢厂-HLHF-1,6.12
253895-2,B马福聚德美化塔-HLHF-3,253914-2,B马棚户区-HLHF-3,6.12
259772-1,B马红盾宾馆-HLHF-2,15114-129,B马兴苑小区-HLHF-2,6.12
253904-1,B马锦江国际美化塔-HLHF-2,253932-2,B马西郭庄-HLHF-3,6.12
253907-0,B马老局-HLHF-1,253891-1,B马电视台-HLHF-2,6.12
124813-1,A池乔岭-HLHF-2,124695-1,A池耿村医院-HLHF-2,6.12
124683-0,A池甘涧-HLHF-1,124687-1,A池堤坞-HLHF-2,6.12
259721-2,A池天池-HLHF-3,124678-0,A池东坡头-HLHF-1,6.12
124812-2,A池高村-HLHF-3,124694-0,A池气象局-HLHF-1,6.12
5662-130,A池仰韶酒厂-HLHF-3,253772-1,A池电信大楼-HLHF-2,6.12
253913-1,B马裴村-HLHF-2,253917-0,B马汽修厂-HLHF-1,6.12
124711-0,B马石门村-HLHF-1,259778-0,B马华丰机械-HLHF-1,6.12
253918-0,B马千秋-HLHF-1,253926-1,B马水利局-HLHF-2,6.12
253920-1,B马花园头-HLHF-2,15115-130,B马三十里铺陶瓷城-HLHF-3,6.12
253922-0,B马千秋煤矿-HLHF-1,253918-0,B马千秋-HLHF-1,6.12
124694-1,A池气象局-HLHF-2,124812-2,A池高村-HLHF-3,6.12
124689-2,A池洪阳五庄-HLHF-3,253929-1,B马五一宾馆-HLHF-2,6.12
47469-1,B马郭庄-HLHF-2,15592-128,B马石佛二-HLHF-1,6.11
259595-0,A池东阳-HLHF-1,253917-2,B马汽修厂-HLHF-3,6.11
253908-1,B马连银三区-HLHF-2,253890-1,B马大鸿泰美化塔-HLHF-2,6.11
124697-0,A池堡后-HLHF-1,253931-0,B马西工区-HLHF-1,6.11
253916-2,B马汽车站-HLHF-3,274161-130,B马二十里铺二-HLHF-3,6.11
259772-2,B马红盾宾馆-HLHF-3,253902-0,B马建材市场-HLHF-1,6.11
253902-0,B马建材市场-HLHF-1,259772-2,B马红盾宾馆-HLHF-3,6.11
124813-0,A池乔岭-HLHF-1,124694-0,A池气象局-HLHF-1,6.11
253900-0,B马鸿泰量贩-HLHF-1,253929-0,B马五一宾馆-HLHF-1,6.11
47443-2,A池塔泥-HLHF-3,124812-1,A池高村-HLHF-2,6.11
253920-2,B马花园头-HLHF-3,259779-2,B马千秋小学-HLHF-3,6.11
124911-0,A池野狐沟-HLHF-1,253821-0,A池一里河-HLHF-1,6.11
253901-1,B马华山路-HLHF-2,253921-2,B马千秋路广告牌-HLHF-3,6.11
253940-2,B马质检局-HLHF-3,253905-1,B马凯瑞彩钢厂-HLHF-2,6.11
259682-2,B马毛沟-HLHF-3,259782-1,B马千秋煤矿农场-HLHF-2,6.11
15307-129,A池马沟-HLHF-2,124713-0,B马河口村-HLHF-1,6.11
15427-129,B马鑫星煤矿-HLHF-2,15516-129,B马常村矿医院-HLHF-2,6.11
124713-0,B马河口村-HLHF-1,15486-130,A池义昌煤厂-HLHF-3,6.11
259781-1,B马怡馨家园-HLHF-2,15115-129,B马三十里铺陶瓷城-HLHF-2,6.11
253796-2,A池尼桑汽修-HLHF-3,253806-2,A池五里河-HLHF-3,6.11
124898-1,B马310国道煤场-HLHF-2,253918-1,B马千秋-HLHF-2,6.11
253918-0,B马千秋-HLHF-1,253918-1,B马千秋-HLHF-2,6.11
15485-129,A池德厚-HLHF-2,253792-2,A池林业局-HLHF-3,6.11
5662-128,A池仰韶酒厂-HLHF-1,7204-130,H霍A池猫岭村租赁站-HLHF-3,6.11
5660-130,B马跃进机关楼-HLHF-3,253937-1,B马跃进煤矿-HLHF-2,6.11
15116-130,B马天禾小区-HLHF-3,259772-1,B马红盾宾馆-HLHF-2,6.1
253939-1,B马振兴化工厂-HLHF-2,253917-2,B马汽修厂-HLHF-3,6.1
273928-130,A池南坻坞村-HLHF-3,273928-129,A池南坻坞村-HLHF-2,6.1
124673-1,A池张沟村-HLHF-2,124673-0,A池张沟村-HLHF-1,6.1
47443-2,A池塔泥-HLHF-3,259598-2,A池峪沟-HLHF-3,6.1
15592-129,B马石佛二-HLHF-2,47469-1,B马郭庄-HLHF-2,6.1
259598-2,A池峪沟-HLHF-3,253938-2,B马跃进小学-HLHF-3,6.1
124691-1,A池崤店-HLHF-2,15487-130,A池杜沟-HLHF-3,6.1
5662-129,A池仰韶酒厂-HLHF-2,253778-2,A池河西村-HLHF-3,6.1
15329-128,A池陶村-HLHF-1,124681-1,A池杨大池东洼-HLHF-2,6.1
124898-0,B马310国道煤场-HLHF-1,259781-2,B马怡馨家园-HLHF-3,6.1
15476-128,A池康洼-HLHF-1,253903-2,B马交警队-HLHF-3,6.1
253771-2,A池电厂-HLHF-3,124911-1,A池野狐沟-HLHF-2,6.1
47444-2,A池西阳街-HLHF-3,259682-2,B马毛沟-HLHF-3,6.1
253896-0,B马高速入口-HLHF-1,253917-2,B马汽修厂-HLHF-3,6.1
15480-130,A池贾沟-HLHF-3,15301-130,A池胡疙瘩-HLHF-3,6.1
253927-1,B马体育公园美化塔-HLHF-2,253935-1,B马银杏公园-HLHF-2,6.1
7400-128,B马二高-HLHF-1,124695-0,A池耿村医院-HLHF-1,6.1
124678-1,A池东坡头-HLHF-2,273934-129,A池雷沟-HLHF-2,6.1
15116-130,B马天禾小区-HLHF-3,259584-3,B马红土坡-HLHF-4,6.1
253893-1,B马东海大酒店-HLHF-2,259778-2,B马华丰机械-HLHF-3,6.1
15113-130,B马金银叶小区-HLHF-3,253904-1,B马锦江国际美化塔-HLHF-2,6.1
253905-2,B马凯瑞彩钢厂-HLHF-3,47444-1,A池西阳街-HLHF-2,6.1
15513-130,A池铁索沟-HLHF-3,124677-1,A池高岭-HLHF-2,6.1
15113-129,B马金银叶小区-HLHF-2,253899-0,B马洪庆公园-HLHF-1,6.1
259761-1,B马毛沟棚户区-HLHF-2,47467-1,B马常村派出所-HLHF-2,6.09
124911-1,A池野狐沟-HLHF-2,124911-2,A池野狐沟-HLHF-3,6.09
15513-130,A池铁索沟-HLHF-3,253771-0,A池电厂-HLHF-1,6.09
15483-130,A池贺庄-HLHF-3,15483-129,A池贺庄-HLHF-2,6.09
253917-1,B马汽修厂-HLHF-2,253890-2,B马大鸿泰美化塔-HLHF-3,6.09
15114-129,B马兴苑小区-HLHF-2,253920-2,B马花园头-HLHF-3,6.09
253916-2,B马汽车站-HLHF-3,253931-1,B马西工区-HLHF-2,6.09
253891-2,B马电视台-HLHF-3,253908-1,B马连银三区-HLHF-2,6.09
273929-130,B马弯子-HLHF-3,253929-1,B马五一宾馆-HLHF-2,6.09
253910-1,B马梁沟-HLHF-2,15427-129,B马鑫星煤矿-HLHF-2,6.09
15121-130,A池万洋国际-HLHF-3,15125-129,A池五里河加油站-HLHF-2,6.09
124812-1,A池高村-HLHF-2,253798-2,A池三小-HLHF-3,6.09
238397-0,B马新大楼-HLHF-1,15301-129,A池胡疙瘩-HLHF-2,6.09
253932-1,B马西郭庄-HLHF-2,253934-2,B马义渑快速通道美化塔-HLHF-3,6.09
253911-2,B马梁沟社区-HLHF-3,253932-0,B马西郭庄-HLHF-1,6.09
124681-0,A池杨大池东洼-HLHF-1,253950-0,B马予西宾馆-HLHF-1,6.09
253918-0,B马千秋-HLHF-1,253929-0,B马五一宾馆-HLHF-1,6.09
253920-1,B马花园头-HLHF-2,253938-0,B马跃进小学-HLHF-1,6.09
124691-0,A池崤店-HLHF-1,7197-130,H霍A池洪阳镇电管所-HLHF-3,6.09
7202-130,H霍A池张沟村南-HLHF-3,15476-128,A池康洼-HLHF-1,6.09
15513-130,A池铁索沟-HLHF-3,15322-130,A池山韭沟-HLHF-3,6.08
253902-1,B马建材市场-HLHF-2,253914-1,B马棚户区-HLHF-2,6.08
15113-130,B马金银叶小区-HLHF-3,253935-0,B马银杏公园-HLHF-1,6.08
15115-130,B马三十里铺陶瓷城-HLHF-3,259682-2,B马毛沟-HLHF-3,6.08
15322-128,A池山韭沟-HLHF-1,15117-130,B马千秋四组-HLHF-3,6.08
259654-2,A池仰韶镇政府-HLHF-3,124911-0,A池野狐沟-HLHF-1,6.08
253938-2,B马跃进小学-HLHF-3,253938-1,B马跃进小学-HLHF-2,6.08
47443-2,A池塔泥-HLHF-3,15121-129,A池万洋国际-HLHF-2,6.08
7401-129,A池新房-HLHF-2,253893-1,B马东海大酒店-HLHF-2,6.08
15479-129,A池竹峪-HLHF-2,15479-128,A池竹峪-HLHF-1,6.08
47443-2,A池塔泥-HLHF-3,47434-2,A池耿村-HLHF-3,6.08
124677-2,A池高岭-HLHF-3,273921-128,A池新华街城中村-HLHF-1,6.08
253792-2,A池林业局-HLHF-3,15510-128,A池荆村-HLHF-1,6.08
253920-1,B马花园头-HLHF-2,253920-0,B马花园头-HLHF-1,6.08
47470-0,B马南河-HLHF-1,15486-130,A池义昌煤厂-HLHF-3,6.08
253932-0,B马西郭庄-HLHF-1,7202-129,H霍A池张沟村南-HLHF-2,6.08
253904-2,B马锦江国际美化塔-HLHF-3,253927-0,B马体育公园美化塔-HLHF-1,6.08
15117-130,B马千秋四组-HLHF-3,253891-1,B马电视台-HLHF-2,6.08
124923-1,B马东苗元-HLHF-2,253950-0,B马予西宾馆-HLHF-1,6.08
47444-2,A池西阳街-HLHF-3,124911-0,A池野狐沟-HLHF-1,6.08
124681-0,A池杨大池东洼-HLHF-1,7400-129,B马二高-HLHF-2,6.08
15311-128,A池庙东洼-HLHF-1,253772-0,A池电信大楼-HLHF-1,6.08
253922-0,B马千秋煤矿-HLHF-1,15513-129,A池铁索沟-HLHF-2,6.07
253922-0,B马千秋煤矿-HLHF-1,253917-0,B马汽修厂-HLHF-1,6.07
124681-1,A池杨大池东洼-HLHF-2,253914-0,B马棚户区-HLHF-1,6.07
259594-1,A池洪阳街-HLHF-2,11429-130,G安玉梅F-HLH-3,6.07
253930-129,B马水厂-HLHF-2,259775-2,B马幸福里-HLHF-3,6.07
253893-0,B马东海大酒店-HLHF-1,7401-128,A池新房-HLHF-1,6.07
253893-1,B马东海大酒店-HLHF-2,238397-2,B马新大楼-HLHF-3,6.07
238397-0,B马新大楼-HLHF-1,253931-1,B马西工区-HLHF-2,6.07
259781-1,B马怡馨家园-HLHF-2,15513-129,A池铁索沟-HLHF-2,6.07
5641-130,B马地税局西-HLHF-3,253903-0,B马交警队-HLHF-1,6.07
253936-2,B马银杏路-HLHF-3,253895-0,B马福聚德美化塔-HLHF-1,6.07
253915-2,B马汽车城-HLHF-3,15516-130,B马常村矿医院-HLHF-3,6.07
259598-1,A池峪沟-HLHF-2,253901-2,B马华山路-HLHF-3,6.07
47468-0,B马东区小学-HLHF-1,15514-130,B马东工地大剧院-HLHF-3,6.07
259654-2,A池仰韶镇政府-HLHF-3,253941-0,B马中澜化工-HLHF-1,6.07
259782-0,B马千秋煤矿农场-HLHF-1,253896-1,B马高速入口-HLHF-2,6.07
15513-128,A池铁索沟-HLHF-1,253893-1,B马东海大酒店-HLHF-2,6.07
253920-2,B马花园头-HLHF-3,15117-128,B马千秋四组-HLHF-1,6.07
253932-2,B马西郭庄-HLHF-3,253930-129,B马水厂-HLHF-2,6.07
253903-2,B马交警队-HLHF-3,253905-1,B马凯瑞彩钢厂-HLHF-2,6.07
15290-128,A池崔门-HLHF-1,253918-1,B马千秋-HLHF-2,6.07
253931-0,B马西工区-HLHF-1,238397-0,B马新大楼-HLHF-1,6.06
259779-0,B马千秋小学-HLHF-1,15116-129,B马天禾小区-HLHF-2,6.06
253934-2,B马义渑快速通道美化塔-HLHF-3,253930-129,B马水厂-HLHF-2,6.06
47444-2,A池西阳街-HLHF-3,253923-2,B马荣华宾馆-HLHF-3,6.06
253920-2,B马花园头-HLHF-3,15516-130,B马常村矿医院-HLHF-3,6.06
259782-1,B马千秋煤矿农场-HLHF-2,47470-1,B马南河-HLHF-2,6.06
253771-2,A池电厂-HLHF-3,253796-1,A池尼桑汽修-HLHF-2,6.06
253896-1,B马高速入口-HLHF-2,253816-2,A池新文小区-HLHF-3,6.06
124691-2,A池崤店-HLHF-3,273937-128,A池洪阳吴庄隧道西口-HLHF-1,6.06
15487-130,A池杜沟-HLHF-3,15334-129,A池西红花窝-HLHF-2,6.06
15487-128,A池杜沟-HLHF-1,253896-0,B马高速入口-HLHF-1,6.06
253918-2,B马千秋-HLHF-3,253929-0,B马五一宾馆-HLHF-1,6.06
15322-128,A池山韭沟-HLHF-1,15311-128,A池庙东洼-HLHF-1,6.06
124893-1,B马石佛-HLHF-2,15592-129,B马石佛二-HLHF-2,6.06
15516-128,B马常村矿医院-HLHF-1,5660-128,B马跃进机关楼-HLHF-1,6.06
124923-0,B马东苗元-HLHF-1,253915-1,B马汽车城-HLHF-2,6.06
124923-1,B马东苗元-HLHF-2,259682-0,B马毛沟-HLHF-1,6.06
124911-0,A池野狐沟-HLHF-1,253895-0,B马福聚德美化塔-HLHF-1,6.06
238397-0,B马新大楼-HLHF-1,7400-129,B马二高-HLHF-2,6.06
253907-0,B马老局-HLHF-1,253904-2,B马锦江国际美化塔-HLHF-3,6.06
259682-1,B马毛沟-HLHF-2,5660-128,B马跃进机关楼-HLHF-1,6.05
253906-1,B马狂口-HLHF-2,15311-128,A池庙东洼-HLHF-1,6.05
15513-130,A池铁索沟-HLHF-3,253818-0,A池仰韶大酒店-HLHF-1,6.05
15472-129,A池苏门南-HLHF-2,7202-128,H霍A池张沟村南-HLHF-1,6.05
259781-0,B马怡馨家园-HLHF-1,124713-0,B马河口村-HLHF-1,6.05
253895-0,B马福聚德美化塔-HLHF-1,15579-130,B马机电厂-HLHF-3,6.05
253912-2,B马龙山街-HLHF-3,15117-130,B马千秋四组-HLHF-3,6.05
7400-128,B马二高-HLHF-1,253796-0,A池尼桑汽修-HLHF-1,6.05
253934-2,B马义渑快速通道美化塔-HLHF-3,253917-2,B马汽修厂-HLHF-3,6.05
124812-2,A池高村-HLHF-3,253778-1,A池河西村-HLHF-2,6.05
124681-0,A池杨大池东洼-HLHF-1,15487-129,A池杜沟-HLHF-2,6.05
259779-2,B马千秋小学-HLHF-3,253891-1,B马电视台-HLHF-2,6.05
124911-0,A池野狐沟-HLHF-1,253768-2,A池宾馆-HLHF-3,6.05
253940-0,B马质检局-HLHF-1,253890-2,B马大鸿泰美化塔-HLHF-3,6.05
253895-2,B马福聚德美化塔-HLHF-3,253917-2,B马汽修厂-HLHF-3,6.05
47444-1,A池西阳街-HLHF-2,7202-128,H霍A池张沟村南-HLHF-1,6.05
15322-128,A池山韭沟-HLHF-1,15476-129,A池康洼-HLHF-2,6.05
253936-2,B马银杏路-HLHF-3,253940-0,B马质检局-HLHF-1,6.05
15476-128,A池康洼-HLHF-1,253922-0,B马千秋煤矿-HLHF-1,6.05
273934-130,A池雷沟-HLHF-3,253818-2,A池仰韶大酒店-HLHF-3,6.05
15301-129,A池胡疙瘩-HLHF-2,253890-1,B马大鸿泰美化塔-HLHF-2,6.05
253917-2,B马汽修厂-HLHF-3,253933-0,B马西裴村-HLHF-1,6.05
253941-0,B马中澜化工-HLHF-1,253921-1,B马千秋路广告牌-HLHF-2,6.05
253901-1,B马华山路-HLHF-2,253927-2,B马体育公园美化塔-HLHF-3,6.05
259782-2,B马千秋煤矿农场-HLHF-3,253891-0,B马电视台-HLHF-1,6.05
259772-0,B马红盾宾馆-HLHF-1,253911-1,B马梁沟社区-HLHF-2,6.05
259595-0,A池东阳-HLHF-1,15121-128,A池万洋国际-HLHF-1,6.04
259782-0,B马千秋煤矿农场-HLHF-1,253891-2,B马电视台-HLHF-3,6.04
253899-2,B马洪庆公园-HLHF-3,253926-0,B马水利局-HLHF-1,6.04
253899-2,B马洪庆公园-HLHF-3,253923-1,B马荣华宾馆-HLHF-2,6.04
124711-0,B马石门村-HLHF-1,15290-128,A池崔门-HLHF-1,6.04
253906-1,B马狂口-HLHF-2,253895-2,B马福聚德美化塔-HLHF-3,6.04
253910-1,B马梁沟-HLHF-2,253789-0,A池老畜牧局-HLHF-1,6.04
259772-0,B马红盾宾馆-HLHF-1,253926-0,B马水利局-HLHF-1,6.04
15483-129,A池贺庄-HLHF-2,15334-129,A池西红花窝-HLHF-2,6.04
7400-130,B马二高-HLHF-3,253939-2,B马振兴化工厂-HLHF-3,6.04
124898-0,B马310国道煤场-HLHF-1,15334-129,A池西红花窝-HLHF-2,6.04
124673-0,A池张沟村-HLHF-1,47443-0,A池塔泥-HLHF-1,6.04
259779-2,B马千秋小学-HLHF-3,253918-1,B马千秋-HLHF-2,6.04
253905-0,B马凯瑞彩钢厂-HLHF-1,7400-130,B马二高-HLHF-3,6.04
47459-2,A池热能公司-HLHF-3,253780-1,A池黄河路-HLHF-2,6.04
124697-0,A池堡后-HLHF-1,124673-2,A池张沟村-HLHF-3,6.04
15513-129,A池铁索沟-HLHF-2,124818-0,B马礼召-HLHF-1,6.04
253915-2,B马汽车城-HLHF-3,253938-0,B马跃进小学-HLHF-1,6.04
5662-129,A池仰韶酒厂-HLHF-2,273928-130,A池南坻坞村-HLHF-3,6.04
253922-2,B马千秋煤矿-HLHF-3,15117-129,B马千秋四组-HLHF-2,6.03
124681-1,A池杨大池东洼-HLHF-2,15293-130,A池东杨村-HLHF-3,6.03
15480-128,A池贾沟-HLHF-1,15301-128,A池胡疙瘩-HLHF-1,6.03
15301-129,A池胡疙瘩-HLHF-2,15513-130,A池铁索沟-HLHF-3,6.03
124681-0,A池杨大池东洼-HLHF-1,273929-128,B马弯子-HLHF-1,6.03
253914-2,B马棚户区-HLHF-3,253890-1,B马大鸿泰美化塔-HLHF-2,6.03
253911-0,B马梁沟社区-HLHF-1,253932-1,B马西郭庄-HLHF-2,6.03
253933-1,B马西裴村-HLHF-2,253916-1,B马汽车站-HLHF-2,6.03
124681-0,A池杨大池东洼-HLHF-1,7198-128,H霍A池服务区-HLHF-1,6.03
253907-0,B马老局-HLHF-1,253937-0,B马跃进煤矿-HLHF-1,6.03
15116-130,B马天禾小区-HLHF-3,124898-1,B马310国道煤场-HLHF-2,6.03
15513-130,A池铁索沟-HLHF-3,47443-2,A池塔泥-HLHF-3,6.03
253926-1,B马水利局-HLHF-2,124898-1,B马310国道煤场-HLHF-2,6.03
253934-2,B马义渑快速通道美化塔-HLHF-3,253934-1,B马义渑快速通道美化塔-HLHF-2,6.03
124688-0,A池店沟-HLHF-1,259781-0,B马怡馨家园-HLHF-1,6.03
253922-2,B马千秋煤矿-HLHF-3,124924-1,B马香山南街-HLHF-2,6.03
15294-129,A池杜村沟-HLHF-2,259775-1,B马幸福里-HLHF-2,6.03
15472-130,A池苏门南-HLHF-3,253773-2,A池农行家属楼-HLHF-3,6.03
15516-130,B马常村矿医院-HLHF-3,253950-0,B马予西宾馆-HLHF-1,6.03
124812-0,A池高村-HLHF-1,253929-1,B马五一宾馆-HLHF-2,6.03
15311-130,A池庙东洼-HLHF-3,259660-1,A池暖苑小区东-HLHF-2,6.03
15117-130,B马千秋四组-HLHF-3,259782-2,B马千秋煤矿农场-HLHF-3,6.03
15487-128,A池杜沟-HLHF-1,273937-128,A池洪阳吴庄隧道西口-HLHF-1,6.03
124813-0,A池乔岭-HLHF-1,124694-2,A池气象局-HLHF-3,6.03
253908-1,B马连银三区-HLHF-2,253893-0,B马东海大酒店-HLHF-1,6.03
253937-0,B马跃进煤矿-HLHF-1,124898-1,B马310国道煤场-HLHF-2,6.02
47470-0,B马南河-HLHF-1,47434-1,A池耿村-HLHF-2,6.02
47470-2,B马南河-HLHF-3,259761-1,B马毛沟棚户区-HLHF-2,6.02
124688-0,A池店沟-HLHF-1,259772-2,B马红盾宾馆-HLHF-3,6.02
253911-1,B马梁沟社区-HLHF-2,15113-129,B马金银叶小区-HLHF-2,6.02
124812-1,A池高村-HLHF-2,15476-128,A池康洼-HLHF-1,6.02
124673-0,A池张沟村-HLHF-1,259598-2,A池峪沟-HLHF-3,6.02
47440-2,A池铝电集团-HLHF-3,124813-0,A池乔岭-HLHF-1,6.02
259772-0,B马红盾宾馆-HLHF-1,253892-0,B马电业局-HLHF-1,6.02
259772-0,B马红盾宾馆-HLHF-1,259584-3,B马红土坡-HLHF-4,6.02
124712-0,B马二十里铺-HLHF-1,253914-1,B马棚户区-HLHF-2,6.02
253939-1,B马振兴化工厂-HLHF-2,253916-2,B马汽车站-HLHF-3,6.02
7400-130,B马二高-HLHF-3,238379-1,A池新大楼-HLHF-2,6.02
253936-2,B马银杏路-HLHF-3,259775-1,B马幸福里-HLHF-2,6.02
15514-129,B马东工地大剧院-HLHF-2,253949-2,B马常村-HLHF-3,6.02
124923-1,B马东苗元-HLHF-2,47468-1,B马东区小学-HLHF-2,6.02
253917-2,B马汽修厂-HLHF-3,253941-1,B马中澜化工-HLHF-2,6.02
253771-2,A池电厂-HLHF-3,253821-1,A池一里河-HLHF-2,6.02
253935-0,B马银杏公园-HLHF-1,259775-1,B马幸福里-HLHF-2,6.02
15113-130,B马金银叶小区-HLHF-3,15117-130,B马千秋四组-HLHF-3,6.02
15113-130,B马金银叶小区-HLHF-3,15578-130,B马肉联厂-HLHF-3,6.02
253913-1,B马裴村-HLHF-2,253926-1,B马水利局-HLHF-2,6.01
5641-129,B马地税局西-HLHF-2,253941-0,B马中澜化工-HLHF-1,6.01
124674-0,A池苏门-HLHF-1,15295-130,A池高唐-HLHF-3,6.01
15514-129,B马东工地大剧院-HLHF-2,253950-0,B马予西宾馆-HLHF-1,6.01
15311-130,A池庙东洼-HLHF-3,15311-129,A池庙东洼-HLHF-2,6.01
274161-128,B马二十里铺二-HLHF-1,15311-128,A池庙东洼-HLHF-1,6.01
15472-130,A池苏门南-HLHF-3,15474-128,A池徐家寨-HLHF-1,6.01
259779-1,B马千秋小学-HLHF-2,259779-2,B马千秋小学-HLHF-3,6.01
7400-130,B马二高-HLHF-3,15125-130,A池五里河加油站-HLHF-3,6.01
253941-0,B马中澜化工-HLHF-1,253931-2,B马西工区-HLHF-3,6.01
15486-130,A池义昌煤厂-HLHF-3,124673-2,A池张沟村-HLHF-3,6.01
253907-0,B马老局-HLHF-1,15117-130,B马千秋四组-HLHF-3,6.01
253786-0,A池交警队-HLHF-1,15513-128,A池铁索沟-HLHF-1,6.01
253939-0,B马振兴化工厂-HLHF-1,253894-0,B马东马岭-HLHF-1,6.01
253771-2,A池电厂-HLHF-3,15125-130,A池五里河加油站-HLHF-3,6.01
253906-0,B马狂口-HLHF-1,253902-2,B马建材市场-HLHF-3,6.01
15301-129,A池胡疙瘩-HLHF-2,253910-0,B马梁沟-HLHF-1,6.01
124812-1,A池高村-HLHF-2,124911-0,A池野狐沟-HLHF-1,6.01
47444-2,A池西阳街-HLHF-3,253768-1,A池宾馆-HLHF-2,6
124677-2,A池高岭-HLHF-3,253790-1,A池老局-HLHF-2,6
124697-0,A池堡后-HLHF-1,253927-2,B马体育公园美化塔-HLHF-3,6
238397-0,B马新大楼-HLHF-1,253904-1,B马锦江国际美化塔-HLHF-2,6
259627-0,B马煤气化三期-HLHF-1,47470-0,B马南河-HLHF-1,6
124697-0,A池堡后-HLHF-1,15484-128,A池潘桃-HLHF-1,6
259595-2,A池东阳-HLHF-3,15472-129,A池苏门南-HLHF-2,6
15485-129,A池德厚-HLHF-2,124691-1,A池崤店-HLHF-2,6
253920-2,B马花园头-HLHF-3,253923-2,B马荣华宾馆-HLHF-3,6
253901-2,B马华山路-HLHF-3,15476-128,A池康洼-HLHF-1,6
259682-0,B马毛沟-HLHF-1,124923-1,B马东苗元-HLHF-2,6
253936-2,B马银杏路-HLHF-3,15113-130,B马金银叶小区-HLHF-3,6
259779-1,B马千秋小学-HLHF-2,253917-0,B马汽修厂-HLHF-1,6
259761-2,B马毛沟棚户区-HLHF-3,253949-2,B马常村-HLHF-3,6
